t,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,Y,X,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type,trajectory_id
1030200000000,15452,1030200000000,wamv5/gps_wamv_link,0,0,-33.7244425537,150.673483411,-0.0804860974348,0,0,0,0,0,0,0,0,0,2,5
1030267000000,15453,1030267000000,wamv5/gps_wamv_link,0,0,-33.7244425686,150.673483078,-0.0791611733308,0,0,0,0,0,0,0,0,0,2,5
1030333000000,15454,1030333000000,wamv5/gps_wamv_link,0,0,-33.7244425835,150.673482749,-0.0782002088365,0,0,0,0,0,0,0,0,0,2,5
1030400000000,15455,1030400000000,wamv5/gps_wamv_link,0,0,-33.7244425989,150.673482413,-0.0775416604838,0,0,0,0,0,0,0,0,0,2,5
1030467000000,15456,1030467000000,wamv5/gps_wamv_link,0,0,-33.7244426145,150.673482076,-0.0771672946836,0,0,0,0,0,0,0,0,0,2,5
1030533000000,15457,1030533000000,wamv5/gps_wamv_link,0,0,-33.7244426301,150.673481743,-0.0770410885569,0,0,0,0,0,0,0,0,0,2,5
1030600000000,15458,1030600000000,wamv5/gps_wamv_link,0,0,-33.7244426462,150.673481404,-0.0771241277696,0,0,0,0,0,0,0,0,0,2,5
1030667000000,15459,1030667000000,wamv5/gps_wamv_link,0,0,-33.7244426624,150.673481064,-0.077387175506,0,0,0,0,0,0,0,0,0,2,5
1030733000000,15460,1030733000000,wamv5/gps_wamv_link,0,0,-33.7244426785,150.673480729,-0.0777949740254,0,0,0,0,0,0,0,0,0,2,5
1030800000000,15461,1030800000000,wamv5/gps_wamv_link,0,0,-33.7244426949,150.673480389,-0.078339265434,0,0,0,0,0,0,0,0,0,2,5
1030867000000,15462,1030867000000,wamv5/gps_wamv_link,0,0,-33.7244427111,150.673480048,-0.0790034350361,0,0,0,0,0,0,0,0,0,2,5
1030933000000,15463,1030933000000,wamv5/gps_wamv_link,0,0,-33.7244427269,150.673479714,-0.0797743073817,0,0,0,0,0,0,0,0,0,2,5
1031000000000,15464,1031000000000,wamv5/gps_wamv_link,0,0,-33.7244427427,150.673479375,-0.0806857659839,0,0,0,0,0,0,0,0,0,2,5
1031067000000,15465,1031067000000,wamv5/gps_wamv_link,0,0,-33.7244427583,150.673479037,-0.0817478676152,0,0,0,0,0,0,0,0,0,2,5
1031133000000,15466,1031133000000,wamv5/gps_wamv_link,0,0,-33.7244427733,150.673478706,-0.0829692915776,0,0,0,0,0,0,0,0,0,2,5
1031200000000,15467,1031200000000,wamv5/gps_wamv_link,0,0,-33.7244427883,150.67347837,-0.0844197770932,0,0,0,0,0,0,0,0,0,2,5
1031267000000,15468,1031267000000,wamv5/gps_wamv_link,0,0,-33.724442803,150.673478035,-0.0861161190925,0,0,0,0,0,0,0,0,0,2,5
1031333000000,15469,1031333000000,wamv5/gps_wamv_link,0,0,-33.7244428172,150.673477707,-0.0880578654142,0,0,0,0,0,0,0,0,0,2,5
1031400000000,15470,1031400000000,wamv5/gps_wamv_link,0,0,-33.7244428312,150.673477374,-0.0903292462345,0,0,0,0,0,0,0,0,0,2,5
1031467000000,15471,1031467000000,wamv5/gps_wamv_link,0,0,-33.724442845,150.673477042,-0.0929212682629,0,0,0,0,0,0,0,0,0,2,5
1031533000000,15472,1031533000000,wamv5/gps_wamv_link,0,0,-33.7244428583,150.673476715,-0.0957974060658,0,0,0,0,0,0,0,0,0,2,5
1031600000000,15473,1031600000000,wamv5/gps_wamv_link,0,0,-33.7244428717,150.673476384,-0.0990447709991,0,0,0,0,0,0,0,0,0,2,5
1031667000000,15474,1031667000000,wamv5/gps_wamv_link,0,0,-33.7244428851,150.673476053,-0.102611917143,0,0,0,0,0,0,0,0,0,2,5
1031733000000,15475,1031733000000,wamv5/gps_wamv_link,0,0,-33.7244428983,150.673475727,-0.10641768486,0,0,0,0,0,0,0,0,0,2,5
1031800000000,15476,1031800000000,wamv5/gps_wamv_link,0,0,-33.7244429117,150.673475395,-0.110544794518,0,0,0,0,0,0,0,0,0,2,5
1031867000000,15477,1031867000000,wamv5/gps_wamv_link,0,0,-33.7244429252,150.673475062,-0.114892798336,0,0,0,0,0,0,0,0,0,2,5
1031933000000,15478,1031933000000,wamv5/gps_wamv_link,0,0,-33.7244429387,150.673474732,-0.119336688449,0,0,0,0,0,0,0,0,0,2,5
1032000000000,15479,1032000000000,wamv5/gps_wamv_link,0,0,-33.7244429526,150.673474396,-0.123944412458,0,0,0,0,0,0,0,0,0,2,5
1032067000000,15480,1032067000000,wamv5/gps_wamv_link,0,0,-33.7244429669,150.673474059,-0.128573286686,0,0,0,0,0,0,0,0,0,2,5
1032133000000,15481,1032133000000,wamv5/gps_wamv_link,0,0,-33.7244429812,150.673473725,-0.133073563175,0,0,0,0,0,0,0,0,0,2,5
1032200000000,15482,1032200000000,wamv5/gps_wamv_link,0,0,-33.724442996,150.673473385,-0.137498030197,0,0,0,0,0,0,0,0,0,2,5
1032267000000,15483,1032267000000,wamv5/gps_wamv_link,0,0,-33.7244430109,150.673473043,-0.141695316142,0,0,0,0,0,0,0,0,0,2,5
1032333000000,15484,1032333000000,wamv5/gps_wamv_link,0,0,-33.7244430258,150.673472706,-0.145533810682,0,0,0,0,0,0,0,0,0,2,5
1032400000000,15485,1032400000000,wamv5/gps_wamv_link,0,0,-33.724443041,150.673472363,-0.149064755434,0,0,0,0,0,0,0,0,0,2,5
1032467000000,15486,1032467000000,wamv5/gps_wamv_link,0,0,-33.7244430563,150.673472019,-0.15217449201,0,0,0,0,0,0,0,0,0,2,5
1032533000000,15487,1032533000000,wamv5/gps_wamv_link,0,0,-33.7244430714,150.67347168,-0.154788202893,0,0,0,0,0,0,0,0,0,2,5
1032600000000,15488,1032600000000,wamv5/gps_wamv_link,0,0,-33.7244430867,150.673471336,-0.156960871603,0,0,0,0,0,0,0,0,0,2,5
1032667000000,15489,1032667000000,wamv5/gps_wamv_link,0,0,-33.7244431018,150.673470992,-0.1586383368,0,0,0,0,0,0,0,0,0,2,5
1032733000000,15490,1032733000000,wamv5/gps_wamv_link,0,0,-33.7244431166,150.673470655,-0.159807882051,0,0,0,0,0,0,0,0,0,2,5
1032800000000,15491,1032800000000,wamv5/gps_wamv_link,0,0,-33.7244431312,150.673470313,-0.16051742712,0,0,0,0,0,0,0,0,0,2,5
1032867000000,15492,1032867000000,wamv5/gps_wamv_link,0,0,-33.7244431456,150.673469972,-0.160768697207,0,0,0,0,0,0,0,0,0,2,5
1032933000000,15493,1032933000000,wamv5/gps_wamv_link,0,0,-33.7244431594,150.673469637,-0.160600195555,0,0,0,0,0,0,0,0,0,2,5
1033000000000,15494,1033000000000,wamv5/gps_wamv_link,0,0,-33.7244431731,150.673469299,-0.160048036158,0,0,0,0,0,0,0,0,0,2,5
1033067000000,15495,1033067000000,wamv5/gps_wamv_link,0,0,-33.7244431865,150.673468962,-0.159160407011,0,0,0,0,0,0,0,0,0,2,5
1033133000000,15496,1033133000000,wamv5/gps_wamv_link,0,0,-33.7244431994,150.673468632,-0.158009567728,0,0,0,0,0,0,0,0,0,2,5
1033200000000,15497,1033200000000,wamv5/gps_wamv_link,0,0,-33.7244432121,150.673468297,-0.156613631043,0,0,0,0,0,0,0,0,0,2,5
1033267000000,15498,1033267000000,wamv5/gps_wamv_link,0,0,-33.7244432247,150.673467964,-0.155038454562,0,0,0,0,0,0,0,0,0,2,5
1033333000000,15499,1033333000000,wamv5/gps_wamv_link,0,0,-33.7244432368,150.673467635,-0.153353813682,0,0,0,0,0,0,0,0,0,2,5
1033400000000,15500,1033400000000,wamv5/gps_wamv_link,0,0,-33.7244432491,150.673467302,-0.151541863881,0,0,0,0,0,0,0,0,0,2,5
1033467000000,15501,1033467000000,wamv5/gps_wamv_link,0,0,-33.7244432614,150.673466969,-0.149649378963,0,0,0,0,0,0,0,0,0,2,5
1033533000000,15502,1033533000000,wamv5/gps_wamv_link,0,0,-33.7244432736,150.67346664,-0.147716470568,0,0,0,0,0,0,0,0,0,2,5
1033600000000,15503,1033600000000,wamv5/gps_wamv_link,0,0,-33.7244432861,150.673466306,-0.145684012249,0,0,0,0,0,0,0,0,0,2,5
1033667000000,15504,1033667000000,wamv5/gps_wamv_link,0,0,-33.7244432986,150.673465971,-0.143571149699,0,0,0,0,0,0,0,0,0,2,5
1033733000000,15505,1033733000000,wamv5/gps_wamv_link,0,0,-33.7244433111,150.673465641,-0.141395233991,0,0,0,0,0,0,0,0,0,2,5
1033800000000,15506,1033800000000,wamv5/gps_wamv_link,0,0,-33.7244433241,150.673465304,-0.139069833975,0,0,0,0,0,0,0,0,0,2,5
1033867000000,15507,1033867000000,wamv5/gps_wamv_link,0,0,-33.7244433372,150.673464966,-0.136604419555,0,0,0,0,0,0,0,0,0,2,5
1033933000000,15508,1033933000000,wamv5/gps_wamv_link,0,0,-33.7244433505,150.673464632,-0.134016908854,0,0,0,0,0,0,0,0,0,2,5
1034000000000,15509,1034000000000,wamv5/gps_wamv_link,0,0,-33.7244433642,150.673464292,-0.131208532301,0,0,0,0,0,0,0,0,0,2,5
1034067000000,15510,1034067000000,wamv5/gps_wamv_link,0,0,-33.724443378,150.67346395,-0.128200322909,0,0,0,0,0,0,0,0,0,2,5
1034133000000,15511,1034133000000,wamv5/gps_wamv_link,0,0,-33.7244433918,150.673463614,-0.125030475665,0,0,0,0,0,0,0,0,0,2,5
1034200000000,15512,1034200000000,wamv5/gps_wamv_link,0,0,-33.7244434059,150.673463271,-0.121598799445,0,0,0,0,0,0,0,0,0,2,5
1034267000000,15513,1034267000000,wamv5/gps_wamv_link,0,0,-33.7244434199,150.673462929,-0.11795675306,0,0,0,0,0,0,0,0,0,2,5
1034333000000,15514,1034333000000,wamv5/gps_wamv_link,0,0,-33.7244434337,150.673462592,-0.114179129254,0,0,0,0,0,0,0,0,0,2,5
1034400000000,15515,1034400000000,wamv5/gps_wamv_link,0,0,-33.7244434476,150.67346225,-0.11017993783,0,0,0,0,0,0,0,0,0,2,5
1034467000000,15516,1034467000000,wamv5/gps_wamv_link,0,0,-33.7244434614,150.673461909,-0.106057073767,0,0,0,0,0,0,0,0,0,2,5
1034533000000,15517,1034533000000,wamv5/gps_wamv_link,0,0,-33.7244434747,150.673461575,-0.101928038695,0,0,0,0,0,0,0,0,0,2,5
1034600000000,15518,1034600000000,wamv5/gps_wamv_link,0,0,-33.7244434879,150.673461236,-0.0977323060359,0,0,0,0,0,0,0,0,0,2,5
1034667000000,15519,1034667000000,wamv5/gps_wamv_link,0,0,-33.7244435008,150.673460899,-0.0936051438422,0,0,0,0,0,0,0,0,0,2,5
1034733000000,15520,1034733000000,wamv5/gps_wamv_link,0,0,-33.7244435131,150.673460568,-0.0896816621954,0,0,0,0,0,0,0,0,0,2,5
1034800000000,15521,1034800000000,wamv5/gps_wamv_link,0,0,-33.7244435254,150.673460233,-0.085919391209,0,0,0,0,0,0,0,0,0,2,5
1034867000000,15522,1034867000000,wamv5/gps_wamv_link,0,0,-33.7244435374,150.673459899,-0.0824531872274,0,0,0,0,0,0,0,0,0,2,5
1034933000000,15523,1034933000000,wamv5/gps_wamv_link,0,0,-33.724443549,150.673459571,-0.0793942870123,0,0,0,0,0,0,0,0,0,2,5
1035000000000,15524,1035000000000,wamv5/gps_wamv_link,0,0,-33.7244435605,150.673459239,-0.0767087210298,0,0,0,0,0,0,0,0,0,2,5
1035067000000,15525,1035067000000,wamv5/gps_wamv_link,0,0,-33.7244435718,150.673458908,-0.0744950182285,0,0,0,0,0,0,0,0,0,2,5
1035133000000,15526,1035133000000,wamv5/gps_wamv_link,0,0,-33.7244435829,150.673458582,-0.0728124991655,0,0,0,0,0,0,0,0,0,2,5
1035200000000,15527,1035200000000,wamv5/gps_wamv_link,0,0,-33.7244435941,150.673458252,-0.0716351127853,0,0,0,0,0,0,0,0,0,2,5
1035267000000,15528,1035267000000,wamv5/gps_wamv_link,0,0,-33.7244436053,150.673457921,-0.0710040692353,0,0,0,0,0,0,0,0,0,2,5
1035333000000,15529,1035333000000,wamv5/gps_wamv_link,0,0,-33.7244436164,150.673457594,-0.070914443358,0,0,0,0,0,0,0,0,0,2,5
1035400000000,15530,1035400000000,wamv5/gps_wamv_link,0,0,-33.7244436279,150.673457262,-0.0713472539872,0,0,0,0,0,0,0,0,0,2,5
1035467000000,15531,1035467000000,wamv5/gps_wamv_link,0,0,-33.7244436395,150.673456928,-0.0722777115714,0,0,0,0,0,0,0,0,0,2,5
1035533000000,15532,1035533000000,wamv5/gps_wamv_link,0,0,-33.7244436512,150.673456598,-0.0736392865095,0,0,0,0,0,0,0,0,0,2,5
1035600000000,15533,1035600000000,wamv5/gps_wamv_link,0,0,-33.7244436632,150.673456261,-0.075420749904,0,0,0,0,0,0,0,0,0,2,5
1035667000000,15534,1035667000000,wamv5/gps_wamv_link,0,0,-33.7244436755,150.673455923,-0.0775441430339,0,0,0,0,0,0,0,0,0,2,5
1035733000000,15535,1035733000000,wamv5/gps_wamv_link,0,0,-33.7244436878,150.673455589,-0.0799074372198,0,0,0,0,0,0,0,0,0,2,5
1035800000000,15536,1035800000000,wamv5/gps_wamv_link,0,0,-33.7244437004,150.673455249,-0.0825187190397,0,0,0,0,0,0,0,0,0,2,5
1035867000000,15537,1035867000000,wamv5/gps_wamv_link,0,0,-33.7244437133,150.673454908,-0.0852837621274,0,0,0,0,0,0,0,0,0,2,5
1035933000000,15538,1035933000000,wamv5/gps_wamv_link,0,0,-33.7244437262,150.673454572,-0.0881061656159,0,0,0,0,0,0,0,0,0,2,5
1036000000000,15539,1036000000000,wamv5/gps_wamv_link,0,0,-33.7244437393,150.673454229,-0.0910281527602,0,0,0,0,0,0,0,0,0,2,5
1036067000000,15540,1036067000000,wamv5/gps_wamv_link,0,0,-33.7244437525,150.673453887,-0.0939739278848,0,0,0,0,0,0,0,0,0,2,5
1036133000000,15541,1036133000000,wamv5/gps_wamv_link,0,0,-33.7244437653,150.67345355,-0.0968760882854,0,0,0,0,0,0,0,0,0,2,5
1036200000000,15542,1036200000000,wamv5/gps_wamv_link,0,0,-33.7244437781,150.673453208,-0.099808596124,0,0,0,0,0,0,0,0,0,2,5
1036267000000,15543,1036267000000,wamv5/gps_wamv_link,0,0,-33.7244437908,150.673452867,-0.102721694356,0,0,0,0,0,0,0,0,0,2,5
1036333000000,15544,1036333000000,wamv5/gps_wamv_link,0,0,-33.7244438031,150.673452532,-0.105574109669,0,0,0,0,0,0,0,0,0,2,5
1036400000000,15545,1036400000000,wamv5/gps_wamv_link,0,0,-33.7244438152,150.673452193,-0.108460768857,0,0,0,0,0,0,0,0,0,2,5
1036467000000,15546,1036467000000,wamv5/gps_wamv_link,0,0,-33.724443827,150.673451855,-0.111352809324,0,0,0,0,0,0,0,0,0,2,5
1036533000000,15547,1036533000000,wamv5/gps_wamv_link,0,0,-33.7244438383,150.673451523,-0.114225569668,0,0,0,0,0,0,0,0,0,2,5
1036600000000,15548,1036600000000,wamv5/gps_wamv_link,0,0,-33.7244438495,150.673451188,-0.117187735257,0,0,0,0,0,0,0,0,0,2,5
1036667000000,15549,1036667000000,wamv5/gps_wamv_link,0,0,-33.7244438605,150.673450853,-0.120217947922,0,0,0,0,0,0,0,0,0,2,5
1036733000000,15550,1036733000000,wamv5/gps_wamv_link,0,0,-33.7244438712,150.673450525,-0.123287601388,0,0,0,0,0,0,0,0,0,2,5
1036800000000,15551,1036800000000,wamv5/gps_wamv_link,0,0,-33.7244438818,150.673450192,-0.126501409018,0,0,0,0,0,0,0,0,0,2,5
1036867000000,15552,1036867000000,wamv5/gps_wamv_link,0,0,-33.7244438923,150.673449858,-0.129815482357,0,0,0,0,0,0,0,0,0,2,5
1036933000000,15553,1036933000000,wamv5/gps_wamv_link,0,0,-33.7244439026,150.67344953,-0.13316821173,0,0,0,0,0,0,0,0,0,2,5
1037000000000,15554,1037000000000,wamv5/gps_wamv_link,0,0,-33.7244439129,150.673449197,-0.136638193223,0,0,0,0,0,0,0,0,0,2,5
1037067000000,15555,1037067000000,wamv5/gps_wamv_link,0,0,-33.7244439233,150.673448862,-0.140139217876,0,0,0,0,0,0,0,0,0,2,5
1037133000000,15556,1037133000000,wamv5/gps_wamv_link,0,0,-33.7244439336,150.673448532,-0.143572204168,0,0,0,0,0,0,0,0,0,2,5
1037200000000,15557,1037200000000,wamv5/gps_wamv_link,0,0,-33.7244439442,150.673448196,-0.146985329592,0,0,0,0,0,0,0,0,0,2,5
1037267000000,15558,1037267000000,wamv5/gps_wamv_link,0,0,-33.724443955,150.673447859,-0.150263393455,0,0,0,0,0,0,0,0,0,2,5
1037333000000,15559,1037333000000,wamv5/gps_wamv_link,0,0,-33.7244439658,150.673447526,-0.153295791449,0,0,0,0,0,0,0,0,0,2,5
1037400000000,15560,1037400000000,wamv5/gps_wamv_link,0,0,-33.7244439771,150.673447186,-0.156107961,0,0,0,0,0,0,0,0,0,2,5
1037467000000,15561,1037467000000,wamv5/gps_wamv_link,0,0,-33.7244439887,150.673446845,-0.158586709012,0,0,0,0,0,0,0,0,0,2,5
1037533000000,15562,1037533000000,wamv5/gps_wamv_link,0,0,-33.7244440004,150.673446508,-0.160642554937,0,0,0,0,0,0,0,0,0,2,5
1037600000000,15563,1037600000000,wamv5/gps_wamv_link,0,0,-33.7244440124,150.673446164,-0.162283071633,0,0,0,0,0,0,0,0,0,2,5
1037667000000,15564,1037667000000,wamv5/gps_wamv_link,0,0,-33.7244440247,150.67344582,-0.163426922187,0,0,0,0,0,0,0,0,0,2,5
1037733000000,15565,1037733000000,wamv5/gps_wamv_link,0,0,-33.7244440369,150.673445481,-0.164032565502,0,0,0,0,0,0,0,0,0,2,5
1037800000000,15566,1037800000000,wamv5/gps_wamv_link,0,0,-33.7244440493,150.673445137,-0.164094914277,0,0,0,0,0,0,0,0,0,2,5
1037867000000,15567,1037867000000,wamv5/gps_wamv_link,0,0,-33.7244440618,150.673444793,-0.163591673533,0,0,0,0,0,0,0,0,0,2,5
1037933000000,15568,1037933000000,wamv5/gps_wamv_link,0,0,-33.7244440739,150.673444454,-0.162549712963,0,0,0,0,0,0,0,0,0,2,5
1038000000000,15569,1038000000000,wamv5/gps_wamv_link,0,0,-33.7244440861,150.673444112,-0.160960439112,0,0,0,0,0,0,0,0,0,2,5
1038067000000,15570,1038067000000,wamv5/gps_wamv_link,0,0,-33.7244440981,150.673443771,-0.158874142071,0,0,0,0,0,0,0,0,0,2,5
1038133000000,15571,1038133000000,wamv5/gps_wamv_link,0,0,-33.7244441097,150.673443436,-0.156383589811,0,0,0,0,0,0,0,0,0,2,5
1038200000000,15572,1038200000000,wamv5/gps_wamv_link,0,0,-33.7244441212,150.673443097,-0.153474782524,0,0,0,0,0,0,0,0,0,2,5
1038267000000,15573,1038267000000,wamv5/gps_wamv_link,0,0,-33.7244441325,150.673442759,-0.150251174072,0,0,0,0,0,0,0,0,0,2,5
1038333000000,15574,1038333000000,wamv5/gps_wamv_link,0,0,-33.7244441434,150.673442428,-0.146837874754,0,0,0,0,0,0,0,0,0,2,5
1038400000000,15575,1038400000000,wamv5/gps_wamv_link,0,0,-33.7244441542,150.673442093,-0.143202194405,0,0,0,0,0,0,0,0,0,2,5
1038467000000,15576,1038467000000,wamv5/gps_wamv_link,0,0,-33.7244441646,150.673441759,-0.13946272783,0,0,0,0,0,0,0,0,0,2,5
1038533000000,15577,1038533000000,wamv5/gps_wamv_link,0,0,-33.7244441746,150.673441431,-0.135739022425,0,0,0,0,0,0,0,0,0,2,5
1038600000000,15578,1038600000000,wamv5/gps_wamv_link,0,0,-33.7244441847,150.673441098,-0.131973488398,0,0,0,0,0,0,0,0,0,2,5
1038667000000,15579,1038667000000,wamv5/gps_wamv_link,0,0,-33.7244441946,150.673440766,-0.128269696712,0,0,0,0,0,0,0,0,0,2,5
1038733000000,15580,1038733000000,wamv5/gps_wamv_link,0,0,-33.7244442043,150.673440439,-0.124717998573,0,0,0,0,0,0,0,0,0,2,5
1038800000000,15581,1038800000000,wamv5/gps_wamv_link,0,0,-33.7244442142,150.673440106,-0.121237174378,0,0,0,0,0,0,0,0,0,2,5
1038867000000,15582,1038867000000,wamv5/gps_wamv_link,0,0,-33.7244442241,150.673439773,-0.117897443452,0,0,0,0,0,0,0,0,0,2,5
1038933000000,15583,1038933000000,wamv5/gps_wamv_link,0,0,-33.7244442339,150.673439444,-0.114749848702,0,0,0,0,0,0,0,0,0,2,5
1039000000000,15584,1039000000000,wamv5/gps_wamv_link,0,0,-33.7244442442,150.673439109,-0.111693159969,0,0,0,0,0,0,0,0,0,2,5
1039067000000,15585,1039067000000,wamv5/gps_wamv_link,0,0,-33.7244442547,150.673438773,-0.108761368318,0,0,0,0,0,0,0,0,0,2,5
1039133000000,15586,1039133000000,wamv5/gps_wamv_link,0,0,-33.7244442654,150.673438441,-0.105974649751,0,0,0,0,0,0,0,0,0,2,5
1039200000000,15587,1039200000000,wamv5/gps_wamv_link,0,0,-33.7244442765,150.673438103,-0.103223894735,0,0,0,0,0,0,0,0,0,2,5
1039267000000,15588,1039267000000,wamv5/gps_wamv_link,0,0,-33.7244442878,150.673437763,-0.100526930971,0,0,0,0,0,0,0,0,0,2,5
1039333000000,15589,1039333000000,wamv5/gps_wamv_link,0,0,-33.7244442992,150.673437428,-0.0979016758321,0,0,0,0,0,0,0,0,0,2,5
1039400000000,15590,1039400000000,wamv5/gps_wamv_link,0,0,-33.7244443108,150.673437088,-0.095253591211,0,0,0,0,0,0,0,0,0,2,5
1039467000000,15591,1039467000000,wamv5/gps_wamv_link,0,0,-33.7244443227,150.673436746,-0.092616376821,0,0,0,0,0,0,0,0,0,2,5
1039533000000,15592,1039533000000,wamv5/gps_wamv_link,0,0,-33.7244443344,150.67343641,-0.0900330320695,0,0,0,0,0,0,0,0,0,2,5
1039600000000,15593,1039600000000,wamv5/gps_wamv_link,0,0,-33.7244443463,150.673436069,-0.087439580685,0,0,0,0,0,0,0,0,0,2,5
1039667000000,15594,1039667000000,wamv5/gps_wamv_link,0,0,-33.7244443582,150.673435729,-0.0848996018863,0,0,0,0,0,0,0,0,0,2,5
1039733000000,15595,1039733000000,wamv5/gps_wamv_link,0,0,-33.7244443698,150.673435394,-0.0824819297966,0,0,0,0,0,0,0,0,0,2,5
1039800000000,15596,1039800000000,wamv5/gps_wamv_link,0,0,-33.7244443813,150.673435055,-0.0801532330861,0,0,0,0,0,0,0,0,0,2,5
1039867000000,15597,1039867000000,wamv5/gps_wamv_link,0,0,-33.7244443926,150.673434717,-0.0779975022074,0,0,0,0,0,0,0,0,0,2,5
1039933000000,15598,1039933000000,wamv5/gps_wamv_link,0,0,-33.7244444036,150.673434385,-0.0760933266808,0,0,0,0,0,0,0,0,0,2,5
1040000000000,15599,1040000000000,wamv5/gps_wamv_link,0,0,-33.7244444144,150.67343405,-0.074437633437,0,0,0,0,0,0,0,0,0,2,5
1040067000000,15600,1040067000000,wamv5/gps_wamv_link,0,0,-33.7244444251,150.673433716,-0.0731181027446,0,0,0,0,0,0,0,0,0,2,5
1040133000000,15601,1040133000000,wamv5/gps_wamv_link,0,0,-33.7244444353,150.673433388,-0.0722015278671,0,0,0,0,0,0,0,0,0,2,5
1040200000000,15602,1040200000000,wamv5/gps_wamv_link,0,0,-33.7244444454,150.673433056,-0.0717114111046,0,0,0,0,0,0,0,0,0,2,5
1040267000000,15603,1040267000000,wamv5/gps_wamv_link,0,0,-33.7244444553,150.673432725,-0.0717088653957,0,0,0,0,0,0,0,0,0,2,5
1040333000000,15604,1040333000000,wamv5/gps_wamv_link,0,0,-33.7244444649,150.673432399,-0.0722151194008,0,0,0,0,0,0,0,0,0,2,5
1040400000000,15605,1040400000000,wamv5/gps_wamv_link,0,0,-33.7244444746,150.673432068,-0.073264183654,0,0,0,0,0,0,0,0,0,2,5
1040467000000,15606,1040467000000,wamv5/gps_wamv_link,0,0,-33.7244444843,150.673431737,-0.0748554510055,0,0,0,0,0,0,0,0,0,2,5
1040533000000,15607,1040533000000,wamv5/gps_wamv_link,0,0,-33.7244444939,150.673431411,-0.0769401148077,0,0,0,0,0,0,0,0,0,2,5
1040600000000,15608,1040600000000,wamv5/gps_wamv_link,0,0,-33.7244445037,150.673431079,-0.0795524840102,0,0,0,0,0,0,0,0,0,2,5
1040667000000,15609,1040667000000,wamv5/gps_wamv_link,0,0,-33.7244445136,150.673430746,-0.0826213711441,0,0,0,0,0,0,0,0,0,2,5
1040733000000,15610,1040733000000,wamv5/gps_wamv_link,0,0,-33.7244445236,150.673430417,-0.0860367208135,0,0,0,0,0,0,0,0,0,2,5
1040800000000,15611,1040800000000,wamv5/gps_wamv_link,0,0,-33.724444534,150.673430082,-0.089837778772,0,0,0,0,0,0,0,0,0,2,5
1040867000000,15612,1040867000000,wamv5/gps_wamv_link,0,0,-33.7244445446,150.673429745,-0.0939039041757,0,0,0,0,0,0,0,0,0,2,5
1040933000000,15613,1040933000000,wamv5/gps_wamv_link,0,0,-33.7244445553,150.673429412,-0.0980948269642,0,0,0,0,0,0,0,0,0,2,5
1041000000000,15614,1041000000000,wamv5/gps_wamv_link,0,0,-33.7244445665,150.673429073,-0.10246138646,0,0,0,0,0,0,0,0,0,2,5
1041067000000,15615,1041067000000,wamv5/gps_wamv_link,0,0,-33.7244445779,150.673428732,-0.106865296158,0,0,0,0,0,0,0,0,0,2,5
1041133000000,15616,1041133000000,wamv5/gps_wamv_link,0,0,-33.7244445893,150.673428395,-0.11116944907,0,0,0,0,0,0,0,0,0,2,5
1041200000000,15617,1041200000000,wamv5/gps_wamv_link,0,0,-33.724444601,150.673428053,-0.115438479212,0,0,0,0,0,0,0,0,0,2,5
1041267000000,15618,1041267000000,wamv5/gps_wamv_link,0,0,-33.7244446127,150.67342771,-0.119548353687,0,0,0,0,0,0,0,0,0,2,5
1041333000000,15619,1041333000000,wamv5/gps_wamv_link,0,0,-33.7244446243,150.673427372,-0.123394688577,0,0,0,0,0,0,0,0,0,2,5
1041400000000,15620,1041400000000,wamv5/gps_wamv_link,0,0,-33.724444636,150.673427029,-0.127058957045,0,0,0,0,0,0,0,0,0,2,5
1041467000000,15621,1041467000000,wamv5/gps_wamv_link,0,0,-33.7244446475,150.673426687,-0.130459167885,0,0,0,0,0,0,0,0,0,2,5
1041533000000,15622,1041533000000,wamv5/gps_wamv_link,0,0,-33.7244446588,150.67342635,-0.133542249217,0,0,0,0,0,0,0,0,0,2,5
1041600000000,15623,1041600000000,wamv5/gps_wamv_link,0,0,-33.72444467,150.67342601,-0.136405763311,0,0,0,0,0,0,0,0,0,2,5
1041667000000,15624,1041667000000,wamv5/gps_wamv_link,0,0,-33.7244446809,150.67342567,-0.139015683461,0,0,0,0,0,0,0,0,0,2,5
1041733000000,15625,1041733000000,wamv5/gps_wamv_link,0,0,-33.7244446913,150.673425337,-0.141360625052,0,0,0,0,0,0,0,0,0,2,5
1041800000000,15626,1041800000000,wamv5/gps_wamv_link,0,0,-33.7244447017,150.673425,-0.143538509544,0,0,0,0,0,0,0,0,0,2,5
1041867000000,15627,1041867000000,wamv5/gps_wamv_link,0,0,-33.7244447118,150.673424664,-0.14554088032,0,0,0,0,0,0,0,0,0,2,5
1041933000000,15628,1041933000000,wamv5/gps_wamv_link,0,0,-33.7244447215,150.673424334,-0.147368460913,0,0,0,0,0,0,0,0,0,2,5
1042000000000,15629,1042000000000,wamv5/gps_wamv_link,0,0,-33.7244447312,150.673424,-0.149100076623,0,0,0,0,0,0,0,0,0,2,5
1042067000000,15630,1042067000000,wamv5/gps_wamv_link,0,0,-33.7244447407,150.673423666,-0.150725099911,0,0,0,0,0,0,0,0,0,2,5
